system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,cat,com_set1,com_set2,fid,finHarvDat,id,lab_set1,lab_set2,lat,lon,rd_id,set,strata,val_set1,x,y,.geo
0000000000000000000b_0,0,203.0,474.0,291.0,4053.0,65535.0,564.0,836.0,1228.0,2537.0,65535.0,415,Unclear,Harvested 19/08-21/08/22,415.0,,414,Shabri,Josef,49.6695824197409,25.5255855972049,86,free_ukraine,21,2.0,-322656.0,529476.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.52567371402041,49.66951394224397]}"
0000000000000000002e_0,0,369.0,631.0,676.0,2869.0,65535.0,345.0,584.0,706.0,2260.0,65535.0,282,Unclear could be harvested 28/07/22,Harvested 290722,282.0,,281,Josef,Yuval,50.4538929287337,31.5250082212039,150,free_ukraine,20,2.0,108384.0,608844.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.525072339012635,50.453833016808716]}"
00000000000000000052_0,0,486.0,822.0,865.0,3092.0,65535.0,536.0,823.0,1081.0,2274.0,65535.0,239,Border,Harvested 30/07/22,239.0,,238,Fangjie,Josef,49.0204535769492,27.6595229606527,266,free_ukraine,20,2.0,-170916.0,450792.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.65962167144633,49.0203913179392]}"
000000000000000000a4_0,0,166.0,394.0,252.0,4022.0,65535.0,589.0,953.0,1256.0,3115.0,65535.0,386,Unclear,Harvested 26/07/2022,386.0,,385,Yuval,Fangjie,49.5797770538295,25.693000233584,382,free_ukraine,20,2.0,-311124.0,518844.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.69311968298029,49.57968241383201]}"
000000000000000000d0_0,2,434.0,773.0,954.0,2633.0,65535.0,585.0,836.0,1107.0,2282.0,65535.0,84,Unclear,Harvested 0608-140822,84.0,,83,Saeed,Yuval,49.725475909578,29.4676896364923,522,free_ukraine,20,2.0,-38364.0,526944.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.467750675322105,49.7253891529162]}"
000000000000000000d1_0,0,438.0,737.0,865.0,3102.0,65535.0,558.0,804.0,1045.0,2172.0,65535.0,226,Unclear,Harvested 0208-040822,226.0,,225,Saeed,Yuval,49.0368101121502,24.9037124062987,515,free_ukraine,20,2.0,-371856.0,461808.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.903770042824465,49.036740656110176]}"
000000000000000000d3_0,1,694.0,1035.0,1356.0,2783.0,65535.0,780.0,1095.0,1501.0,2807.0,65535.0,570,Unclear,Harvested 01/07/22,570.0,,569,Saeed,Shabri,47.3795129261795,30.678232343276,534,free_ukraine,21,2.0,51060.0,265656.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.678320352201574,47.379438788438065]}"
000000000000000000d5_0,3,289.0,519.0,491.0,2487.0,65535.0,553.0,802.0,1099.0,2198.0,65535.0,583,Unclear,Harvested 31/07/22,583.0,,582,Saeed,Josef,50.4166482885105,32.4997272576036,470,free_ukraine,21,2.0,177768.0,606420.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.499834253810725,50.41655293251776]}"
000000000000000000d6_0,2,696.0,940.0,1319.0,2363.0,65535.0,821.0,1038.0,1478.0,1832.0,65535.0,554,unclear,Harvested 01/07/2022,554.0,,553,Saeed,Fangjie,46.1887850510708,29.9627134408896,538,free_ukraine,21,2.0,-2868.0,132624.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.962812228400374,46.18872187933764]}"
00000000000000000000_0,3,421.0,747.0,741.0,3488.0,65535.0,547.0,772.0,1071.0,2120.0,65535.0,249,Harvested 11/08/22,Harvested 05/08-11/08/22,249.0,11/08/22,248,Shabri,Josef,50.6550475404341,25.4586843468483,51,free_ukraine,20,1.0,-321360.0,639156.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.458749225353504,50.65496580892308]}"
0000000000000000000a_0,3,460.0,675.0,1029.0,2188.0,65535.0,1213.0,1769.0,2466.0,3947.0,65535.0,451,"Harvested 14/07/22, Shelling",Harvested 12/07-14/07/22,451.0,14/07/22,450,Shabri,Josef,47.8532416743754,31.8570290959429,45,free_ukraine,21,1.0,138588.0,319848.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.857089668023207,47.85312043775429]}"
0000000000000000000c_0,0,424.0,551.0,829.0,1859.0,65535.0,443.0,578.0,841.0,1699.0,65535.0,566,Harvested 22/07/22,Harvested 21/07/2022,566.0,22/07/22,565,Shabri,Fangjie,47.2010755718494,32.0020696334618,1,free_ukraine,21,1.0,151200.0,247404.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.00216758640851,47.20103337301193]}"
0000000000000000000e_0,3,471.0,681.0,1012.0,1994.0,65535.0,1117.0,1551.0,2241.0,3627.0,65535.0,461,Harvested 15/07/22,Harvested 140722-160722,461.0,15/07/22,460,Shabri,Blake,47.9240497254576,30.5608972412053,41,free_ukraine,21,1.0,41808.0,326304.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.561000376095564,47.923997513671324]}"
0000000000000000000f_0,2,793.0,1106.0,1531.0,2729.0,65535.0,930.0,1267.0,1768.0,2388.0,65535.0,522,Harvested 22/06 - 25/06/22,Harvested 190722-250722,522.0,23/06/22,521,Shabri,Blake,46.1351061710228,29.949656730014,22,free_ukraine,21,1.0,-3876.0,126636.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.94969682525223,46.1350026253473]}"
00000000000000000010_0,1,822.0,1151.0,1551.0,2757.0,65535.0,820.0,1169.0,1616.0,2520.0,65535.0,516,Harvested 20/06/22,Harvested 1806-200622,516.0,20/06/22,515,Shabri,Yuval,46.0392845699395,29.580667228129,78,free_ukraine,21,1.0,-32340.0,116028.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.58075873806434,46.03924221606015]}"
00000000000000000011_0,3,350.0,648.0,594.0,2977.0,65535.0,438.0,685.0,933.0,2064.0,65535.0,527,Harvested 02/08 - 08/08/22,Harvested 010822,527.0,05/08/22,526,Shabri,Yuval,51.1123471276876,33.1837829638146,20,free_ukraine,21,1.0,223368.0,685344.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.18390134266774,51.112298120068324]}"
00000000000000000028_0,0,478.0,604.0,841.0,1614.0,65535.0,557.0,722.0,918.0,1724.0,65535.0,90,Harvested 29/06/22,Harvested 29/06/22,90.0,29/06/22,89,Josef,Shabri,47.1717179632109,31.101109393569,154,free_ukraine,20,1.0,83208.0,242832.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.10115735643663,47.17165846322122]}"
0000000000000000002a_0,0,357.0,609.0,712.0,2582.0,65535.0,493.0,722.0,880.0,2748.0,65535.0,61,Harvested 30/07-31/07/22,Harvested 31/07/2022,61.0,30/07/22,60,Josef,Fangjie,51.5646900122718,31.3558645793123,97,free_ukraine,20,1.0,94308.0,731952.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.355919571012926,51.564599865622505]}"
0000000000000000002b_0,0,444.0,731.0,884.0,2721.0,65535.0,487.0,761.0,874.0,2742.0,65535.0,380,Harvested - 15/07-18/07/22,Harvested 28/07/2022,380.0,16/07/22,379,Josef,Fangjie,48.310600602125,34.3017240345456,100,free_ukraine,20,1.0,318216.0,377664.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.301764882226074,48.31054258042795]}"
0000000000000000002c_0,2,509.0,798.0,939.0,2374.0,65535.0,551.0,810.0,1084.0,2073.0,65535.0,123,Harvested 30/07-02/08/22,Harvested 260722-020822,123.0,31/07/22,122,Josef,Blake,50.1436559003984,25.1991811928865,123,free_ukraine,20,1.0,-343056.0,583464.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.199225939771374,50.14355491767383]}"
00000000000000000032_0,2,612.0,898.0,1391.0,2780.0,65535.0,1017.0,1576.0,2224.0,3428.0,65535.0,569,Harvested 15/07-18/07/22,Harvested 18/07/22,569.0,16/07/22,568,Josef,Shabri,47.8826672280619,34.3816064821086,129,free_ukraine,21,1.0,326688.0,330348.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.38171494251271,47.88258517907341]}"
00000000000000000034_0,0,529.0,846.0,949.0,2601.0,65535.0,395.0,563.0,812.0,1700.0,65535.0,568,Harvested 28/07/22,Harvested 28/07/2022,568.0,28/07/22,567,Josef,Fangjie,50.7014318905638,30.915239799625,142,free_ukraine,21,1.0,64740.0,635700.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.915295924152304,50.701318877583645]}"
00000000000000000035_0,2,487.0,715.0,1084.0,2346.0,65535.0,528.0,723.0,914.0,1485.0,65535.0,411,Harvested 27/07/22,Harvested 27/07/2022,411.0,27/07/22,410,Josef,Fangjie,49.13509563619711,32.664444663901,173,free_ukraine,21,1.0,194148.0,464280.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.66449544538983,49.13501634819285]}"
00000000000000000037_0,2,660.0,1026.0,1453.0,2815.0,65535.0,821.0,1068.0,1562.0,2029.0,65535.0,549,Harvested 23/06-29/06/22,Harvested 290722,549.0,26/06/22,548,Josef,Blake,45.9920278336185,29.8191937983043,121,free_ukraine,21,1.0,-13956.0,110688.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.819261445998073,45.99199083211547]}"
00000000000000000039_0,2,613.0,858.0,1364.0,2344.0,65535.0,904.0,1084.0,1415.0,2092.0,65535.0,412,Harvested 08/07/22,Harvested 0507-080722,412.0,08/07/22,411,Josef,Yuval,48.2362062071289,34.8407141181354,159,free_ukraine,21,1.0,358536.0,371628.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.84075405269779,48.23616207490286]}"
00000000000000000053_0,3,237.0,489.0,358.0,3895.0,65535.0,506.0,697.0,924.0,1954.0,65535.0,100,Harvested 14/08/2022,Harvested 07/08-12/08/22,100.0,14/08/22,99,Fangjie,Josef,50.8676641289295,31.9299493991581,212,free_ukraine,20,1.0,136068.0,655416.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.930032869093715,50.86759703667417]}"
00000000000000000056_0,0,409.0,613.0,762.0,2193.0,65535.0,447.0,686.0,773.0,2335.0,65535.0,98,Harvested 25/08/2022,Harvested 1008-170822,98.0,25/08/22,97,Fangjie,Yuval,48.7963833770591,35.8897100059943,192,free_ukraine,20,1.0,431592.0,439008.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.88980664149256,48.79626165455138]}"
00000000000000000057_0,3,546.0,858.0,1091.0,2887.0,65535.0,549.0,767.0,1005.0,1910.0,65535.0,207,Harvested 06/08/2022,Harvested 3007-060822,207.0,06/08/22,206,Fangjie,Yuval,49.459550397736,27.685506468105,204,free_ukraine,20,1.0,-167628.0,499608.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.685582983157385,49.45948782881682]}"
0000000000000000005b_0,3,355.0,654.0,854.0,2766.0,65535.0,597.0,837.0,1255.0,2292.0,65535.0,594,Harvested 22/08/2022,Harvested 24/08/22,594.0,22/08/22,593,Fangjie,Shabri,49.5874398519488,35.4038000737374,229,free_ukraine,21,1.0,390192.0,524424.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.40390790431231,49.58731809374703]}"
0000000000000000005c_0,2,611.0,1006.0,1354.0,3474.0,65535.0,669.0,940.0,1214.0,2438.0,65535.0,474,Harvested 14/07/2022,Harvested 06/08-19/08/22,474.0,14/07/22,473,Fangjie,Josef,48.9656232442046,25.9810376429957,186,free_ukraine,21,1.0,-293712.0,449484.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.981119563069008,48.9655042540795]}"
0000000000000000005d_0,1,870.0,1257.0,1788.0,3241.0,65535.0,950.0,1307.0,1734.0,3019.0,65535.0,587,Harvested 22/07/2022,Harvested 29/06/22,587.0,22/07/22,586,Fangjie,Josef,47.1837106289586,32.3759327436029,255,free_ukraine,21,1.0,179484.0,246228.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.376046407659054,47.18360605650001]}"
0000000000000000005e_0,2,930.0,1477.0,1981.0,3796.0,65535.0,666.0,931.0,1236.0,1970.0,65535.0,494,Harvested 06/07/2022,Harvested 050722-060722,494.0,06/07/22,493,Fangjie,Blake,45.8275086027678,29.023245719021,201,free_ukraine,21,1.0,-75612.0,92772.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.02335410426818,45.82741947206477]}"
0000000000000000005f_0,3,365.0,610.0,824.0,2546.0,65535.0,997.0,1422.0,2122.0,3516.0,65535.0,473,Harvested 17/07/2022,Harvested 160722-170722,473.0,17/07/22,472,Fangjie,Blake,48.5869695777905,29.6015190693272,230,free_ukraine,21,1.0,-29340.0,400116.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.601599652655914,48.58686436182312]}"
00000000000000000060_0,0,464.0,732.0,1144.0,2274.0,65535.0,572.0,810.0,1200.0,2113.0,65535.0,495,Harvested 12/08/2022,Harvested 1008-120822,495.0,12/08/22,494,Fangjie,Yuval,50.0185609776868,37.2099036537338,249,free_ukraine,21,1.0,516060.0,582312.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.20997078303461,50.018509430124396]}"
00000000000000000061_0,3,525.0,711.0,1143.0,2247.0,65535.0,944.0,1219.0,1717.0,2877.0,65535.0,483,Harvested 13/07/2022,Harvested 0907-130722,483.0,13/07/22,482,Fangjie,Yuval,48.2378873523683,35.6109546392866,218,free_ukraine,21,1.0,415488.0,375480.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.61105940883028,48.23777904241427]}"
0000000000000000007e_0,3,490.0,771.0,847.0,2799.0,65535.0,478.0,641.0,872.0,1712.0,65535.0,177,Harvested 290722-300722,Harvested 300722,177.0,29/07/22,176,Blake,Yuval,50.441712264402,33.7516307099292,329,free_ukraine,20,1.0,266616.0,612624.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.75172643375969,50.44161592894469]}"
00000000000000000082_0,3,507.0,949.0,691.0,5077.0,65535.0,758.0,1186.0,1748.0,3358.0,65535.0,478,Harvested 260722-270722,Harvested 27/07/22,478.0,26/07/22,477,Blake,Shabri,48.6087094971929,31.8435240350554,322,free_ukraine,21,1.0,135672.0,404004.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.843614938761416,48.60860359169881]}"
00000000000000000083_0,3,530.0,719.0,1055.0,2041.0,65535.0,982.0,1347.0,1962.0,2997.0,65535.0,595,Harvested 140722-160722,Harvested 12/07/22 - 15/07/22,595.0,15/07/22,594,Blake,Shabri,46.9304103007944,30.2161249114991,305,free_ukraine,21,1.0,16404.0,215376.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.21622697005049,46.93037097790672]}"
00000000000000000085_0,1,1245.0,1790.0,2646.0,3995.0,65535.0,965.0,1408.0,1927.0,3157.0,65535.0,511,Harvested 010722-020722,Harvested 28/06-01/07/22,511.0,01/07/22,510,Blake,Josef,47.7239365707396,31.8991572017734,340,free_ukraine,21,1.0,142068.0,305508.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.899220654848413,47.72385286836949]}"
00000000000000000086_0,0,448.0,686.0,944.0,2449.0,65535.0,488.0,651.0,898.0,1686.0,65535.0,581,Harvested 060822-090822,Harvested 06/07/2022,581.0,07/08/22,580,Blake,Fangjie,49.4589008446332,37.2585667281727,364,free_ukraine,21,1.0,525084.0,520596.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.258659471433894,49.45885900811793]}"
00000000000000000087_0,0,658.0,900.0,1196.0,2188.0,65535.0,690.0,898.0,1254.0,2042.0,65535.0,562,Harvested 190622-210622,Harvested 20/06/2022,562.0,20/06/22,561,Blake,Fangjie,46.0774270770724,29.3373270398513,347,free_ukraine,21,1.0,-51072.0,120408.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.337405127596362,46.07733078410682]}"
00000000000000000088_0,1,589.0,759.0,1065.0,1883.0,65535.0,723.0,882.0,1159.0,1832.0,65535.0,465,Harvested 020722,Harvested 020722,465.0,02/07/22,464,Blake,Yuval,47.1074213696232,32.0914860015415,285,free_ukraine,21,1.0,158220.0,237132.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.0915499571784,47.10733908887826]}"
000000000000000000a2_0,0,354.0,618.0,474.0,3879.0,65535.0,628.0,852.0,1153.0,2253.0,65535.0,396,Harvested 1407-280722,Harvested 26/07-28/07/22,396.0,21/07/22,395,Yuval,Josef,49.6151785792487,25.6178948555718,413,free_ukraine,20,1.0,-316332.0,523068.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.618020525227895,49.61507603602632]}"
000000000000000000a5_0,0,479.0,734.0,1036.0,2910.0,65535.0,430.0,531.0,686.0,1343.0,65535.0,69,Harvested 2106-250722,Harvested 12/07/2022,69.0,23/06/22,68,Yuval,Fangjie,47.09552580093911,30.8360194633025,425,free_ukraine,20,1.0,63264.0,234096.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.83606451609296,47.095481327127885]}"
000000000000000000a6_0,0,288.0,389.0,497.0,1284.0,65535.0,413.0,456.0,718.0,828.0,65535.0,166,Harvested 0107-020722,Harvested 010722-050722,166.0,01/07/22,165,Yuval,Blake,45.9801083389186,29.83259929597,409,free_ukraine,20,1.0,-12924.0,109356.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.832646343731454,45.98004323883668]}"
000000000000000000aa_0,3,470.0,787.0,735.0,3429.0,65535.0,590.0,738.0,1056.0,1829.0,65535.0,488,Harvested 0708-180822,Harvested 18/08/22,488.0,13/08/22,487,Yuval,Shabri,50.7351964880908,33.9143181215923,402,free_ukraine,21,1.0,276600.0,645744.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.91441133171374,50.73509553226654]}"
000000000000000000ac_0,0,571.0,787.0,1165.0,2087.0,65535.0,553.0,775.0,1044.0,1915.0,65535.0,410,Harvested 0307-180722,Harvested 18/07-21/07/22,410.0,11/07/22,409,Yuval,Josef,47.8267199933917,33.7999288184764,380,free_ukraine,21,1.0,283644.0,321936.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.79996596451691,47.82662013687276]}"
000000000000000000ad_0,2,687.0,946.0,1350.0,2383.0,65535.0,1222.0,1728.0,2441.0,3600.0,65535.0,531,Harvested 0307-240722,Harvested 14/07-17/07/22,531.0,14/07/22,530,Yuval,Josef,47.1462007635071,31.768282813108,461,free_ukraine,21,1.0,133680.0,240876.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.7683361179522,47.14614630915223]}"
000000000000000000ae_0,0,283.0,625.0,533.0,3522.0,65535.0,565.0,842.0,1124.0,2459.0,65535.0,597,Harvested 2007-300722,Harvested 30/07/2022,597.0,25/07/22,596,Yuval,Fangjie,50.3105704555417,25.403042375956,391,free_ukraine,21,1.0,-327456.0,601152.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.403143509266506,50.31046189746324]}"
000000000000000000af_0,3,527.0,730.0,1032.0,1945.0,65535.0,886.0,1203.0,1649.0,2768.0,65535.0,565,Harvested 2606-290622,Harvested 09/07/2022,565.0,27/06/22,564,Yuval,Fangjie,47.0332289494469,32.2133776692063,457,free_ukraine,21,1.0,167664.0,229104.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.21345134123342,47.03313824640999]}"
000000000000000000b0_0,3,492.0,703.0,1048.0,2036.0,65535.0,929.0,1339.0,1873.0,2754.0,65535.0,505,Harvested 1607-240722,Harvested 220722-250722,505.0,20/07/22,504,Yuval,Blake,47.6810908759332,31.4739689488582,410,free_ukraine,21,1.0,110352.0,300072.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.474048030874645,47.68100322931699]}"
000000000000000000c8_0,0,421.0,759.0,1034.0,2596.0,65535.0,449.0,635.0,917.0,1911.0,65535.0,99,01/08/22,Harvested 01/08/22,99.0,01/08/22,98,Saeed,Shabri,48.8513482556824,29.8804385537135,556,free_ukraine,20,1.0,-8760.0,429504.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.880526548375027,48.851238549939495]}"
000000000000000000ca_0,0,404.0,689.0,780.0,3092.0,65535.0,359.0,501.0,684.0,1623.0,65535.0,63,Harvested 1408-180822,Harvested 14/08-18/08/22,63.0,16/08/22,62,Saeed,Josef,50.0090777262618,30.0778423673656,526,free_ukraine,20,1.0,5580.0,558372.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.077886416296085,50.00898728811273]}"
000000000000000000cb_0,0,371.0,489.0,785.0,1685.0,65535.0,426.0,494.0,690.0,1345.0,65535.0,370,Harvested 230722,Harvested 23/07/22,370.0,23/07/22,369,Saeed,Josef,47.8783324419211,31.4714283931121,498,free_ukraine,20,1.0,109764.0,322056.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.47153274807911,47.87827326570964]}"
000000000000000000cc_0,0,409.0,716.0,801.0,2608.0,65535.0,517.0,668.0,1055.0,2032.0,65535.0,40,Harvested 290722,Harvested 29/07/2022,40.0,29/07/22,39,Saeed,Fangjie,48.224336015248,31.6438906027919,530,free_ukraine,20,1.0,121848.0,360864.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.64400928263006,48.22421448162407]}"
000000000000000000d4_0,1,1174.0,1701.0,2478.0,3734.0,65535.0,685.0,833.0,1101.0,1861.0,65535.0,462,Harvested 040722,Harvested 02/07-04/07/22,462.0,04/07/22,461,Saeed,Josef,48.1764712195454,36.5810089594061,544,free_ukraine,21,1.0,487728.0,374040.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.581060252622535,48.176424108508904]}"
000000000000000000d7_0,2,800.0,1208.0,1628.0,3124.0,65535.0,868.0,1210.0,1739.0,2749.0,65535.0,499,Harvested 050722,Harvested 05/07/2022,499.0,05/07/22,498,Saeed,Fangjie,45.9576655477614,29.162383651612,472,free_ukraine,21,1.0,-64692.0,107172.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.16250314177829,45.95758535673369]}"
000000000000000000d8_0,2,1143.0,1722.0,2409.0,3704.0,65535.0,1123.0,1638.0,2340.0,3644.0,65535.0,492,Harvested 070722,Harvested 060722-070722,492.0,07/07/22,491,Saeed,Blake,45.4384537232888,28.5164481407789,519,free_ukraine,21,1.0,-115632.0,49968.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.516524620967942,45.43835912251261]}"
000000000000000000da_0,0,432.0,761.0,869.0,3134.0,65535.0,579.0,822.0,1091.0,2284.0,65535.0,454,Harvested 030822,Harvested 030822,454.0,03/08/22,453,Saeed,Yuval,49.803143837124,25.8745601579634,549,free_ukraine,21,1.0,-296760.0,542988.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.874669201900844,49.80309342499254]}"
000000000000000000db_0,3,456.0,761.0,858.0,2797.0,65535.0,555.0,808.0,1105.0,2319.0,65535.0,546,Harvested 3007-310722,Harvested 2907-310722,546.0,31/07/22,545,Saeed,Yuval,50.4169671486366,32.6440663612682,508,free_ukraine,21,1.0,188028.0,606780.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.64410368844032,50.416912258631406]}"
